363	5.376550
364	5.848440
365	5.380050
366	5.851930
367	5.383520
368	5.855400
369	5.386980
370	5.858840
371	5.390410
372	5.862270
373	5.393830
374	5.865670
375	5.397230
376	5.869060
377	5.400600
378	5.872420
379	5.403960
380	5.875770
381	5.407300
382	5.879100
383	5.410620
384	5.882410
385	5.413920
386	5.885700
387	5.417200
388	5.888970
389	5.420460
390	5.892230
391	5.423710
392	5.895460
393	5.426930
394	5.898680
395	5.430140
396	5.901880
397	5.433340
398	5.905070
399	5.436510
400	5.908230
401	5.439670
402	5.911380
403	5.442810
404	5.914510
405	5.445930
406	5.917630
407	5.449040
408	5.920730
409	5.452130
410	5.923810
411	5.455200
412	5.926870
413	5.458260
414	5.929920
415	5.461300
416	5.932960
417	5.464330
418	5.935980
419	5.467340
420	5.938980
421	5.470330
422	5.941970
423	5.473310
424	5.944940
425	5.476280
426	5.947890
427	5.479230
428	5.950840
429	5.482160
430	5.953760
431	5.485080
432	5.956670
433	5.487980
434	5.959570
435	5.490870
436	5.962450
437	5.493750
438	5.965320
439	5.496610
440	5.968180
441	5.499460
442	5.971020
443	5.502290
444	5.973840
445	5.505110
446	5.976660
447	5.507920
448	5.979450
449	5.510710
450	5.982240
451	5.513490
452	5.985010
453	5.516250
454	5.987770
455	5.519000
456	5.990510
457	5.521740
458	5.993250
459	5.524470
460	5.995970
461	5.527180
462	5.998670
463	5.529880
464	6.001370
465	5.532570
466	6.004050
467	5.535240
468	6.006720
469	5.537900
470	6.009370
471	5.540550
472	6.012020
473	5.543190
474	6.014650
475	5.545820
476	6.017270
477	5.548430
478	6.019870
479	5.551030
480	6.022470
481	5.553620
482	6.025050
483	5.556200
484	6.027630
485	5.558770
486	6.030190
487	5.561320
488	6.032740
489	5.563870
490	6.035280
491	5.566400
492	6.037800
493	5.568920
494	6.040320
495	5.571430
496	6.042820
497	5.573930
498	6.045320
499	5.576420
500	6.047800
501	5.578890
502	6.050270
503	5.581360
504	6.052730
505	5.583820
506	6.055180
507	5.586260
508	6.057620
509	5.588700
510	6.060050
511	5.591120
512	6.062470
513	5.593530
514	6.064880
515	5.595940
516	6.067280
517	5.598330
518	6.069660
519	5.600710
520	6.072040
521	5.603090
522	6.074410
523	5.605450
524	6.076770
525	5.607800
526	6.079120
527	5.610150
528	6.081460
529	5.612480
530	6.083780
531	5.614800
532	6.086100
533	5.617120
534	6.088410
535	5.619420
536	6.090710
537	5.621720
538	6.093010
539	5.624010
540	6.095290
541	5.626280
542	6.097560
543	5.628550
544	6.099820
545	5.630810
546	6.102080
547	5.633060
548	6.104320
549	5.635300
550	6.106560
551	5.637530
552	6.108790
553	5.639760
554	6.111010
555	5.641970
556	6.113210
557	5.644180
558	6.115420
559	5.646370
560	6.117610
561	5.648560
562	6.119790
563	5.650740
564	6.121970
565	5.652910
566	6.124130
567	5.655070
568	6.126290
569	5.657230
570	6.128440
571	5.659380
572	6.130590
573	5.661510
574	6.132720
575	5.663640
576	6.134850
577	5.665760
578	6.136960
579	5.667880
580	6.139070
581	5.669980
582	6.141170
583	5.672080
584	6.143270
585	5.674170
586	6.145350
587	5.676250
588	6.147430
589	5.678330
590	6.149500
591	5.680390
592	6.151560
593	5.682450
594	6.153620
595	5.684500
596	6.155670
597	5.686550
598	6.157710
599	5.688580
600	6.159740
601	5.690610
602	6.161760
603	5.692630
604	6.163780
605	5.694650
606	6.165790
607	5.696650
608	6.167790
609	5.698650
610	6.169790
611	5.700640
612	6.171780
613	5.702630
614	6.173760
615	5.704610
616	6.175730
617	5.706580
618	6.177700
619	5.708540
620	6.179660
621	5.710500
622	6.181610
623	5.712450
624	6.183560
625	5.714390
626	6.185500
627	5.716330
628	6.187430
629	5.718250
630	6.189360
631	5.720180
632	6.191280
633	5.722090
634	6.193190
635	5.724000
636	6.195090
637	5.725900
638	6.196990
639	5.727800
640	6.198890
641	5.729690
642	6.200770
643	5.731570
644	6.202650
645	5.733450
646	6.204530
647	5.735320
648	6.206390
649	5.737180
650	6.208250
651	5.739040
652	6.210110
653	5.740890
654	6.211950
655	5.742740
656	6.213800
657	5.744570
658	6.215630
659	5.746410
660	6.217460
661	5.748230
662	6.219280
663	5.750050
664	6.221100
665	5.751870
666	6.222910
667	5.753680
668	6.224720
669	5.755480
670	6.226520
671	5.757270
672	6.228310
673	5.759060
674	6.230100
675	5.760850
676	6.231880
677	5.762630
678	6.233650
679	5.764400
680	6.235420
681	5.766170
682	6.237190
683	5.767930
684	6.238950
685	5.769680
686	6.240700
687	5.771430
688	6.242450
689	5.773180
690	6.244190
691	5.774920
692	6.245920
693	5.776650
694	6.247650
695	5.778380
696	6.249380
697	5.780100
698	6.251100
699	5.781820
700	6.252810
701	5.783530
702	6.254520
703	5.785230
704	6.256220
705	5.786930
706	6.257920
707	5.788630
708	6.259610
709	5.790320
710	6.261300
711	5.792000
712	6.262980
713	5.793680
714	6.264660
715	5.795360
716	6.266330
717	5.797030
718	6.268000
719	5.798690
720	6.269660
721	5.800350
722	6.271320
723	5.802000
724	6.272970
725	5.803650
726	6.274610
727	5.805290
728	6.276250
729	5.806930
730	6.277890
731	5.808560
732	6.279520
733	5.810190
734	6.281150
735	5.811820
736	6.282770
737	5.813440
738	6.284380
739	5.815050
740	6.285990
741	5.816660
742	6.287600
743	5.818260
744	6.289200
745	5.819860
746	6.290800
747	5.821460
748	6.292390
749	5.823050
750	6.293980
751	5.824630
752	6.295560
753	5.826210
754	6.297140
755	5.827790
756	6.298710
757	5.829360
758	6.300280
759	5.830920
760	6.301850
761	5.832490
762	6.303410
763	5.834040
764	6.304960
765	5.835600
766	6.306510
767	5.837150
768	6.308060
769	5.838690
770	6.309600
771	5.840230
772	6.311140
773	5.841760
774	6.312670
775	5.843290
776	6.314200
777	5.844820
778	6.315720
779	5.846340
780	6.317240
781	5.847860
782	6.318760
783	5.849370
784	6.320270
785	5.850880
786	6.321770
787	5.852390
788	6.323280
789	5.853890
790	6.324780
791	5.855380
792	6.326270
793	5.856870
794	6.327760
795	5.858360
796	6.329240
797	5.859850
798	6.330730
799	5.861320
800	6.332200
801	5.862800
802	6.333680
803	5.864270
804	6.335150
805	5.865740
806	6.336610
807	5.867200
808	6.338070
809	5.868660
810	6.339530
811	5.870110
812	6.340980
813	5.871570
814	6.342430
815	5.873010
816	6.343880
817	5.874460
818	6.345320
819	5.875890
820	6.346750
821	5.877330
822	6.348190
823	5.878760
824	6.349620
825	5.880190
826	6.351040
827	5.881610
828	6.352460
829	5.883030
830	6.353880
831	5.884450
832	6.355290
833	5.885860
834	6.356700
835	5.887270
836	6.358110
837	5.888670
838	6.359510
839	5.890070
840	6.360910
841	5.891470
842	6.362310
843	5.892860
844	6.363700
845	5.894250
846	6.365090
847	5.895640
848	6.366470
849	5.897020
850	6.367850
851	5.898400
852	6.369230
853	5.899770
854	6.370600
855	5.901150
856	6.371970
857	5.902510
858	6.373340
859	5.903880
860	6.374700
861	5.905240
862	6.376060
863	5.906600
864	6.377410
865	5.907950
866	6.378770
867	5.909300
868	6.380110
869	5.910650
870	6.381460
871	5.911990
872	6.382800
873	5.913330
874	6.384140
875	5.914670
876	6.385470
877	5.916000
878	6.386800
879	5.917330
880	6.388130
881	5.918650
882	6.389460
883	5.919980
884	6.390780
885	5.921300
886	6.392090
887	5.922610
888	6.393410
889	5.923920
890	6.394720
891	5.925230
892	6.396030
893	5.926540
894	6.397330
895	5.927840
896	6.398630
897	5.929140
898	6.399930
899	5.930440
900	6.401230
901	5.931730
902	6.402520
903	5.933020
904	6.403810
905	5.934310
906	6.405090
907	5.935590
908	6.406370
909	5.936870
910	6.407650
911	5.938150
912	6.408930
913	5.939420
914	6.410200
915	5.940690
916	6.411470
917	5.941960
918	6.412730
919	5.943230
920	6.414000
921	5.944490
922	6.415260
923	5.945750
924	6.416510
925	5.947000
926	6.417770
927	5.948250
928	6.419020
929	5.949500
930	6.420270
931	5.950750
932	6.421510
933	5.951990
934	6.422750
935	5.953230
936	6.423990
937	5.954470
938	6.425230
939	5.955710
940	6.426460
941	5.956940
942	6.427690
943	5.958170
944	6.428920
945	5.959390
946	6.430140
947	5.960610
948	6.431360
949	5.961830
950	6.432580
951	5.963050
952	6.433800
953	5.964260
954	6.435010
955	5.965470
956	6.436220
957	5.966680
958	6.437430
959	5.967890
960	6.438630
961	5.969090
962	6.439830
963	5.970290
964	6.441030
965	5.971490
966	6.442220
967	5.972680
968	6.443420
969	5.973870
970	6.444610
971	5.975060
972	6.445790
973	5.976250
974	6.446980
975	5.977430
976	6.448160
977	5.978610
978	6.449340
979	5.979790
980	6.450520
981	5.980960
982	6.451690
983	5.982130
984	6.452860
985	5.983300
986	6.454030
987	5.984470
988	6.455190
989	5.985640
990	6.456360
991	5.986800
992	6.457520
993	5.987960
994	6.458670
995	5.989110
996	6.459830
997	5.990270
998	6.460980
999	5.991420
1000	6.462130
1001	5.992560
1002	6.463280
1003	5.993710
1004	6.464420
1005	5.994850
1006	6.465560
1007	5.995990
1008	6.466700
1009	5.997130
1010	6.467840
1011	5.998270
1012	6.468970
1013	5.999400
1014	6.470110
1015	6.000530
1016	6.471240
1017	6.001660
1018	6.472360
1019	6.002780
1020	6.473490
1021	6.003910
1022	6.474610
1023	6.005030
1024	6.475730
1025	6.006150
1026	6.476840
1027	6.007260
1028	6.477960
1029	6.008370
1030	6.479070
1031	6.009490
1032	6.480180
1033	6.010590
1034	6.481290
1035	6.011700
1036	6.482390
1037	6.012800
1038	6.483490
1039	6.013900
1040	6.484590
1041	6.015000
1042	6.485690
1043	6.016100
1044	6.486790
1045	6.017190
1046	6.487880
1047	6.018280
1048	6.488970
1049	6.019370
1050	6.490060
1051	6.020460
1052	6.491140
1053	6.021540
1054	6.492220
1055	6.022630
1056	6.493310
1057	6.023700
1058	6.494380
1059	6.024780
1060	6.495460
1061	6.025860
1062	6.496530
1063	6.026930
1064	6.497610
1065	6.028000
1066	6.498670
1067	6.029070
1068	6.499740
1069	6.030130
1070	6.500810
1071	6.031200
1072	6.501870
1073	6.032260
1074	6.502930
1075	6.033320
1076	6.503990
1077	6.034380
1078	6.505040
1079	6.035430
1080	6.506100
1081	6.036480
1082	6.507150
1083	6.037530
1084	6.508200
1085	6.038580
1086	6.509240
1087	6.039630
1088	6.510290
1089	6.040670
1090	6.511330
1091	6.041710
1092	6.512370
1093	6.042750
1094	6.513410
1095	6.043790
1096	6.514450
1097	6.044820
1098	6.515480
1099	6.045860
1100	6.516510
1101	6.046890
1102	6.517540
1103	6.047920
1104	6.518570
1105	6.048940
1106	6.519590
1107	6.049970
1108	6.520620
1109	6.050990
1110	6.521640
1111	6.052010
1112	6.522660
1113	6.053030
1114	6.523680
1115	6.054040
1116	6.524690
1117	6.055060
1118	6.525700
1119	6.056070
1120	6.526710
1121	6.057080
1122	6.527720
1123	6.058090
1124	6.528730
1125	6.059090
1126	6.529730
1127	6.060100
1128	6.530740
1129	6.061100
1130	6.531740
1131	6.062100
1132	6.532740
1133	6.063090
1134	6.533730
1135	6.064090
1136	6.534730
1137	6.065080
1138	6.535720
1139	6.066080
1140	6.536710
1141	6.067070
1142	6.537700
1143	6.068050
1144	6.538690
1145	6.069040
1146	6.539670
1147	6.070020
1148	6.540650
1149	6.071000
1150	6.541630
1151	6.071980
1152	6.542610
1153	6.072960
1154	6.543590
1155	6.073940
1156	6.544570
1157	6.074910
1158	6.545540
1159	6.075880
1160	6.546510
1161	6.076850
1162	6.547480
1163	6.077820
1164	6.548450
1165	6.078790
1166	6.549410
1167	6.079750
1168	6.550380
1169	6.080720
1170	6.551340
1171	6.081680
1172	6.552300
1173	6.082640
1174	6.553250
1175	6.083590
1176	6.554210
1177	6.084550
1178	6.555160
1179	6.085500
1180	6.556120
1181	6.086450
1182	6.557070
1183	6.087400
1184	6.558020
1185	6.088350
1186	6.558960
1187	6.089300
1188	6.559910
1189	6.090240
1190	6.560850
1191	6.091180
1192	6.561790
1193	6.092120
1194	6.562730
1195	6.093060
1196	6.563670
1197	6.094000
1198	6.564610
1199	6.094930
1200	6.565540
1201	6.095870
1202	6.566470
1203	6.096800
1204	6.567400
1205	6.097730
1206	6.568330
1207	6.098660
1208	6.569260
1209	6.099580
1210	6.570180
1211	6.100510
1212	6.571110
1213	6.101430
1214	6.572030
1215	6.102350
1216	6.572950
1217	6.103270
1218	6.573870
1219	6.104190
1220	6.574790
1221	6.105100
1222	6.575700
1223	6.106020
1224	6.576610
1225	6.106930
1226	6.577520
1227	6.107840
1228	6.578430
1229	6.108750
1230	6.579340
1231	6.109660
1232	6.580250
1233	6.110560
1234	6.581150
1235	6.111470
1236	6.582060
1237	6.112370
1238	6.582960
1239	6.113270
1240	6.583860
1241	6.114170
1242	6.584760
1243	6.115060
1244	6.585650
1245	6.115960
1246	6.586550
1247	6.116850
1248	6.587440
1249	6.117750
1250	6.588330
1251	6.118640
1252	6.589220
1253	6.119530
1254	6.590110
1255	6.120410
1256	6.591000
1257	6.121300
1258	6.591880
1259	6.122180
1260	6.592760
1261	6.123070
1262	6.593650
1263	6.123950
1264	6.594530
1265	6.124830
1266	6.595400
1267	6.125700
1268	6.596280
1269	6.126580
1270	6.597160
1271	6.127450
1272	6.598030
1273	6.128330
1274	6.598900
1275	6.129200
1276	6.599770
1277	6.130070
1278	6.600640
1279	6.130940
1280	6.601510
1281	6.131800
1282	6.602380
1283	6.132670
1284	6.603240
1285	6.133530
1286	6.604100
1287	6.134390
1288	6.604960
1289	6.135250
1290	6.605820
1291	6.136110
1292	6.606680
1293	6.136970
1294	6.607540
1295	6.137830
1296	6.608390
1297	6.138680
1298	6.609250
1299	6.139530
1300	6.610100
1301	6.140380
1302	6.610950
1303	6.141230
1304	6.611800
1305	6.142080
1306	6.612650
1307	6.142930
1308	6.613490
1309	6.143770
1310	6.614340
1311	6.144620
1312	6.615180
1313	6.145460
1314	6.616020
1315	6.146300
1316	6.616860
1317	6.147140
1318	6.617700
1319	6.147980
1320	6.618540
1321	6.148820
1322	6.619370
1323	6.149650
1324	6.620210
1325	6.150480
1326	6.621040
1327	6.151320
1328	6.621870
1329	6.152150
1330	6.622700
1331	6.152980
1332	6.623530
1333	6.153800
1334	6.624360
1335	6.154630
1336	6.625180
1337	6.155460
1338	6.626010
1339	6.156280
1340	6.626830
1341	6.157100
1342	6.627650
1343	6.157920
1344	6.628470
1345	6.158740
1346	6.629290
1347	6.159560
1348	6.630110
1349	6.160380
1350	6.630920
1351	6.161190
1352	6.631740
1353	6.162000
1354	6.632550
1355	6.162820
1356	6.633360
1357	6.163630
1358	6.634170
1359	6.164440
1360	6.634980
1361	6.165240
1362	6.635790
1363	6.166050
1364	6.636590
1365	6.166860
1366	6.637400
1367	6.167660
1368	6.638200
1369	6.168460
1370	6.639000
1371	6.169260
1372	6.639800
1373	6.170060
1374	6.640600
1375	6.170860
1376	6.641400
1377	6.171660
1378	6.642200
1379	6.172460
1380	6.642990
1381	6.173250
1382	6.643790
1383	6.174040
1384	6.644580
1385	6.174840
1386	6.645370
1387	6.175630
1388	6.646160
1389	6.176420
1390	6.646950
1391	6.177200
1392	6.647740
1393	6.177990
1394	6.648520
1395	6.178780
1396	6.649310
1397	6.179560
1398	6.650090
1399	6.180340
1400	6.650870
1401	6.181120
1402	6.651650
1403	6.181900
1404	6.652430
1405	6.182680
1406	6.653210
1407	6.183460
1408	6.653990
1409	6.184240
1410	6.654760
1411	6.185010
1412	6.655540
1413	6.185790
1414	6.656310
1415	6.186560
1416	6.657080
1417	6.187330
1418	6.657850
1419	6.188100
1420	6.658620
1421	6.188870
1422	6.659390
1423	6.189640
1424	6.660160
1425	6.190400
1426	6.660920
1427	6.191170
1428	6.661690
1429	6.191930
1430	6.662450
1431	6.192690
1432	6.663210
1433	6.193450
1434	6.663970
1435	6.194210
1436	6.664730
1437	6.194970
1438	6.665490
1439	6.195730
1440	6.666250
1441	6.196490
1442	6.667000
1443	6.197240
1444	6.667760
1445	6.198000
1446	6.668510
1447	6.198750
1448	6.669260
1449	6.199500
1450	6.670010
1451	6.200250
1452	6.670760
1453	6.201000
1454	6.671510
1455	6.201750
1456	6.672260
1457	6.202490
1458	6.673010
1459	6.203240
1460	6.673750
1461	6.203980
1462	6.674490
1463	6.204730
1464	6.675240
1465	6.205470
1466	6.675980
1467	6.206210
1468	6.676720
1469	6.206950
1470	6.677460
1471	6.207690
1472	6.678200
1473	6.208420
1474	6.678930
1475	6.209160
1476	6.679670
1477	6.209890
1478	6.680400
1479	6.210630
1480	6.681140
1481	6.211360
1482	6.681870
1483	6.212090
1484	6.682600
1485	6.212820
1486	6.683330
1487	6.213550
1488	6.684060
1489	6.214280
1490	6.684780
1491	6.215010
1492	6.685510
1493	6.215730
1494	6.686230
1495	6.216460
1496	6.686960
1497	6.217180
1498	6.687680
1499	6.217900
1500	6.688400
1501	6.218620
1502	6.689120
1503	6.219340
1504	6.689840
1505	6.220060
1506	6.690560
1507	6.220780
1508	6.691280
1509	6.221500
1510	6.692000
1511	6.222210
1512	6.692710
1513	6.222930
1514	6.693420
1515	6.223640
1516	6.694140
1517	6.224350
1518	6.694850
1519	6.225060
1520	6.695560
1521	6.225770
1522	6.696270
1523	6.226480
1524	6.696980
1525	6.227190
1526	6.697690
1527	6.227900
1528	6.698390
1529	6.228600
1530	6.699100
1531	6.229310
1532	6.699800
1533	6.230010
1534	6.700500
1535	6.230720
1536	6.701210
1537	6.231420
1538	6.701910
1539	6.232120
1540	6.702610
1541	6.232820
1542	6.703310
1543	6.233510
1544	6.704000
1545	6.234210
1546	6.704700
1547	6.234910
1548	6.705400
1549	6.235600
1550	6.706090
1551	6.236300
1552	6.706780
1553	6.236990
1554	6.707480
1555	6.237680
1556	6.708170
1557	6.238370
1558	6.708860
1559	6.239060
1560	6.709550
1561	6.239750
1562	6.710240
1563	6.240440
1564	6.710920
1565	6.241130
1566	6.711610
1567	6.241810
1568	6.712300
1569	6.242500
1570	6.712980
1571	6.243180
1572	6.713660
1573	6.243860
1574	6.714340
1575	6.244550
1576	6.715030
1577	6.245230
1578	6.715710
1579	6.245910
1580	6.716390
1581	6.246580
1582	6.717060
1583	6.247260
1584	6.717740
1585	6.247940
1586	6.718420
1587	6.248610
1588	6.719090
1589	6.249290
1590	6.719770
1591	6.249960
1592	6.720440
1593	6.250640
1594	6.721110
1595	6.251310
1596	6.721780
1597	6.251980
1598	6.722450
1599	6.252650
1600	6.723120
1601	6.253320
1602	6.723790
1603	6.253980
1604	6.724460
1605	6.254650
1606	6.725120
1607	6.255320
1608	6.725790
1609	6.255980
1610	6.726450
1611	6.256650
1612	6.727120
1613	6.257310
1614	6.727780
1615	6.257970
1616	6.728440
1617	6.258630
1618	6.729100
1619	6.259290
1620	6.729760
1621	6.259950
1622	6.730420
1623	6.260610
1624	6.731080
1625	6.261270
1626	6.731730
1627	6.261920
1628	6.732390
1629	6.262580
1630	6.733040
1631	6.263230
1632	6.733700
1633	6.263880
1634	6.734350
1635	6.264540
1636	6.735000
1637	6.265190
1638	6.735650
1639	6.265840
1640	6.736300
1641	6.266490
1642	6.736950
1643	6.267140
1644	6.737600
1645	6.267790
1646	6.738250
1647	6.268430
1648	6.738900
1649	6.269080
1650	6.739540
1651	6.269720
1652	6.740190
1653	6.270370
1654	6.740830
1655	6.271010
1656	6.741470
1657	6.271650
1658	6.742110
1659	6.272290
1660	6.742750
1661	6.272930
1662	6.743390
1663	6.273570
1664	6.744030
1665	6.274210
1666	6.744670
1667	6.274850
1668	6.745310
1669	6.275490
1670	6.745940
1671	6.276120
1672	6.746580
1673	6.276760
1674	6.747210
1675	6.277390
1676	6.747850
1677	6.278020
1678	6.748480
1679	6.278660
1680	6.749110
1681	6.279290
1682	6.749740
1683	6.279920
1684	6.750370
1685	6.280550
1686	6.751000
1687	6.281180
1688	6.751630
1689	6.281810
1690	6.752260
1691	6.282430
1692	6.752890
1693	6.283060
1694	6.753510
1695	6.283680
1696	6.754140
1697	6.284310
1698	6.754760
1699	6.284930
1700	6.755380
1701	6.285550
1702	6.756010
1703	6.286180
1704	6.756630
1705	6.286800
1706	6.757250
1707	6.287420
1708	6.757870
1709	6.288040
1710	6.758490
1711	6.288650
1712	6.759100
1713	6.289270
1714	6.759720
1715	6.289890
1716	6.760340
1717	6.290500
1718	6.760950
1719	6.291120
1720	6.761570
1721	6.291730
1722	6.762180
1723	6.292350
1724	6.762790
1725	6.292960
1726	6.763410
1727	6.293570
1728	6.764020
1729	6.294180
1730	6.764630
1731	6.294790
1732	6.765240
1733	6.295400
1734	6.765850
1735	6.296010
1736	6.766450
1737	6.296620
1738	6.767060
1739	6.297220
1740	6.767670
1741	6.297830
1742	6.768270
1743	6.298430
1744	6.768880
1745	6.299040
1746	6.769480
1747	6.299640
1748	6.770080
1749	6.300240
1750	6.770690
1751	6.300850
1752	6.771290
1753	6.301450
1754	6.771890
1755	6.302050
1756	6.772490
1757	6.302650
1758	6.773090
1759	6.303240
1760	6.773680
1761	6.303840
1762	6.774280
1763	6.304440
1764	6.774880
1765	6.305040
1766	6.775470
1767	6.305630
1768	6.776070
1769	6.306220
1770	6.776660
1771	6.306820
1772	6.777250
1773	6.307410
1774	6.777850
1775	6.308000
1776	6.778440
1777	6.308590
1778	6.779030
1779	6.309180
1780	6.779620
1781	6.309770
1782	6.780210
1783	6.310360
1784	6.780800
1785	6.310950
1786	6.781390
1787	6.311540
1788	6.781970
1789	6.312130
1790	6.782560
1791	6.312710
1792	6.783140
1793	6.313300
1794	6.783730
1795	6.313880
1796	6.784310
1797	6.314460
1798	6.784900
1799	6.315050
1800	6.785480
1801	6.315630
1802	6.786060
1803	6.316210
1804	6.786640
1805	6.316790
1806	6.787220
1807	6.317370
1808	6.787800
1809	6.317950
1810	6.788380
1811	6.318530
1812	6.788960
1813	6.319100
1814	6.789530
1815	6.319680
1816	6.790110
1817	6.320260
1818	6.790680
1819	6.320830
1820	6.791260
1821	6.321410
1822	6.791830
1823	6.321980
1824	6.792410
1825	6.322550
1826	6.792980
1827	6.323120
1828	6.793550
1829	6.323700
1830	6.794120
1831	6.324270
1832	6.794690
1833	6.324840
1834	6.795260
1835	6.325410
1836	6.795830
1837	6.325970
1838	6.796400
1839	6.326540
1840	6.796960
1841	6.327110
1842	6.797530
1843	6.327670
1844	6.798100
1845	6.328240
1846	6.798660
1847	6.328800
1848	6.799230
1849	6.329370
1850	6.799790
1851	6.329930
1852	6.800350
1853	6.330490
1854	6.800920
1855	6.331060
1856	6.801480
1857	6.331620
1858	6.802040
1859	6.332180
1860	6.802600
1861	6.332740
1862	6.803160
1863	6.333300
1864	6.803720
1865	6.333850
1866	6.804270
1867	6.334410
1868	6.804830
1869	6.334970
1870	6.805390
1871	6.335520
1872	6.805940
1873	6.336080
1874	6.806500
